accession,lat_parsed,lon_parsed,depth_parsed,depth2_parsed,is_transcriptome
DRR099944,34.32444444,135.12083333,5.0,5.0,1
DRR099945,34.32444444,135.12083333,5.0,5.0,1
DRR099946,34.32444444,135.12083333,5.0,5.0,1
DRR099947,34.32444444,135.12083333,5.0,5.0,1
DRR099948,34.32444444,135.12083333,5.0,5.0,1
DRR121191,22.74,153.27,1432.0,1432.0,0
DRR121192,22.85,153.45,1154.0,1154.0,0
DRR121193,22.51,153.22,5517.0,5517.0,0
DRR121194,22.63,153.22,4480.0,4480.0,0
DRR121195,22.74,153.27,1432.0,1432.0,0
DRR121196,22.85,153.45,1154.0,1154.0,0
DRR121197,22.51,153.22,5517.0,5517.0,0
DRR121198,22.63,153.22,4480.0,4480.0,0
DRR121199,22.74,153.27,1432.0,1432.0,0
DRR121200,22.85,153.45,1154.0,1154.0,0
DRR121201,22.51,153.22,5517.0,5517.0,0
DRR121202,22.68,153.24,2887.0,2887.0,0
DRR121203,22.68,153.24,2887.0,2887.0,0
DRR121204,22.63,153.22,4480.0,4480.0,0
DRR121205,22.63,153.22,4480.0,4480.0,0
DRR121206,22.74,153.27,1432.0,1432.0,0
DRR121207,22.85,153.45,1154.0,1154.0,0
DRR121208,22.51,153.22,5577.0,5577.0,0
DRR121209,22.63,153.22,4374.0,4374.0,0
DRR121210,34.24,144.31,1483.0,1483.0,0
DRR121211,34.32,144.34,3200.0,3200.0,0
DRR121212,34.32,144.34,3200.0,3200.0,0
DRR121213,34.38,144.36,4290.0,4290.0,0
DRR121214,34.38,144.36,4290.0,4290.0,0
DRR121215,34.41,144.39,5507.0,5507.0,0
DRR121216,34.41,144.39,5507.0,5507.0,0
DRR121217,34.3,144.34,2748.0,2748.0,0
DRR121218,34.3,144.34,2748.0,2748.0,0
DRR121219,34.32,144.34,3199.0,3199.0,0
DRR121220,34.41,144.39,5507.0,5507.0,0
DRR121221,12.55,143.39,2787.0,2787.0,0
DRR121222,12.55,143.39,2787.0,2787.0,0
DRR122308,27.77,126.9,1049.0,1049.0,0
DRR122309,27.77,126.9,1049.0,1049.0,0
DRR122310,27.77,126.9,1049.0,1049.0,0
DRR122311,27.77,126.9,1049.0,1049.0,0
DRR122312,27.77,126.9,1049.0,1049.0,0
DRR122313,27.77,126.9,1049.0,1049.0,0
DRR122314,27.77,126.9,1049.0,1049.0,0
DRR122315,27.77,126.9,1049.0,1049.0,0
DRR122316,27.77,126.9,1049.0,1049.0,0
DRR122317,27.77,126.9,1049.0,1049.0,0
DRR122318,27.77,126.9,1049.0,1049.0,0
DRR128349,34.230736,132.59651,,,1
DRR128350,34.230736,132.59651,,,0
DRR128351,34.230736,132.59651,,,1
DRR128352,34.230736,132.59651,,,0
DRR128353,34.230736,132.59651,,,0
DRR128354,34.230736,132.59651,,,0
DRR128355,34.230736,132.59651,,,1
DRR128356,34.230736,132.59651,,,1
DRR128357,34.230736,132.59651,,,1
DRR128358,34.230736,132.59651,,,1
DRR128359,34.230736,132.59651,,,1
DRR128360,34.230736,132.59651,,,1
DRR128361,34.230736,132.59651,,,1
DRR128362,34.230736,132.59651,,,1
DRR128363,34.230736,132.59651,,,1
DRR128364,34.230736,132.59651,,,1
DRR128365,34.230736,132.59651,,,1
DRR128366,34.230736,132.59651,,,1
DRR128367,34.230736,132.59651,,,1
DRR128368,34.230736,132.59651,,,1
DRR128369,34.230736,132.59651,,,1
DRR128370,34.230736,132.59651,,,1
DRR128371,34.230736,132.59651,,,1
DRR128372,34.230736,132.59651,,,1
DRR128373,34.230736,132.59651,,,1
DRR128374,34.230736,132.59651,,,1
DRR128375,34.230736,132.59651,,,1
DRR128376,34.230736,132.59651,,,0
DRR128377,34.230736,132.59651,,,0
DRR128378,34.230736,132.59651,,,0
DRR131204,43.055,144.89,0.0,0.04,0
DRR131205,43.055,144.89,0.0,0.04,0
DRR131206,43.055,144.89,0.0,0.04,0
DRR131207,43.055,144.89,0.0,0.04,0
DRR131208,43.055,144.89,0.0,0.04,0
DRR131209,43.055,144.89,0.0,0.04,0
DRR131210,43.055,144.89,0.0,0.04,0
DRR131211,43.055,144.89,0.0,0.04,0
DRR131212,43.055,144.89,0.0,0.04,0
DRR131213,43.055,144.89,0.0,0.04,0
DRR131214,43.055,144.89,0.0,0.04,0
DRR131215,43.055,144.89,0.0,0.04,0
DRR131216,43.065,144.86,0.0,0.04,0
DRR131217,43.065,144.86,0.0,0.04,0
DRR131218,43.065,144.86,0.0,0.04,0
DRR131219,43.065,144.86,0.0,0.04,0
DRR131220,43.065,144.86,0.0,0.04,0
DRR131221,43.065,144.86,0.0,0.04,0
DRR131222,43.065,144.86,0.0,0.04,0
DRR131223,43.065,144.86,0.0,0.04,0
DRR131224,43.065,144.86,0.0,0.04,0
DRR171337,45.084235,13.631996,,,1
DRR171338,45.084235,13.631996,,,1
DRR171339,45.084235,13.631996,,,1
DRR171340,45.084235,13.631996,,,1
DRR173063,39.49661,-48.08546,2495.0,2495.0,0
DRR173065,29.61556,-66.52952,2497.0,2497.0,0
DRR173066,29.61556,-66.52952,2497.0,2497.0,0
DRR173067,21.77658,-61.84356,2501.0,2501.0,0
DRR173068,21.77658,-61.84356,2501.0,2501.0,0
DRR173069,14.88004,-54.803,2502.0,2502.0,0
DRR173070,14.88004,-54.803,2502.0,2502.0,0
DRR173071,3.97464,-43.75268,2756.0,2756.0,0
DRR173072,3.97464,-43.75268,2756.0,2756.0,0
DRR173073,-0.1915,-32.8745,2529.0,2529.0,0
DRR173074,-0.1915,-32.8745,2529.0,2529.0,0
DRR173075,-9.1608,-28.0012,2529.0,2529.0,0
DRR173076,-9.1608,-28.0012,2529.0,2529.0,0
DRR173077,-32.092,-37.4563,2534.0,2534.0,0
DRR173078,-32.092,-37.4563,2534.0,2534.0,0
DRR173080,-39.9648,-42.4232,3047.0,3047.0,0
DRR173081,-39.0125,-169.9955,3999.0,3999.0,0
DRR173082,-39.0125,-169.9955,3999.0,3999.0,0
DRR173083,-34.996,-170.0036,3999.0,3999.0,0
DRR173084,-34.996,-170.0036,3999.0,3999.0,0
DRR173085,-30.0015,-169.99883,4001.0,4001.0,0
DRR173086,-30.0015,-169.99883,4001.0,4001.0,0
DRR173087,-19.9995,-170.00116,3999.0,3999.0,0
DRR173088,-19.9995,-170.00116,3999.0,3999.0,0
DRR173089,0.00333,-169.9983,4000.0,4000.0,0
DRR173090,0.00333,-169.9983,4000.0,4000.0,0
DRR173091,5.08883,-170.0075,4000.0,4000.0,0
DRR173092,5.08883,-170.0075,4000.0,4000.0,0
DRR173093,10.0,-170.00116,4000.0,4000.0,0
DRR173094,10.0,-170.00116,4000.0,4000.0,0
DRR174616,37.975,141.3167,1.0,1.0,0
DRR174617,37.9755,141.3167,1.0,1.0,0
DRR174618,37.9698,141.3023,5.0,5.0,0
DRR174619,37.9755,141.3167,2.0,2.0,0
DRR174620,37.9756,141.3167,2.0,2.0,0
DRR174621,37.9748,141.3183,1.0,1.0,0
DRR174622,37.9698,141.3023,1.0,1.0,0
DRR174623,37.9755,141.3167,1.0,1.0,0
DRR174624,37.976,141.3167,1.0,1.0,0
DRR174625,37.9723,141.3198,1.0,1.0,0
DRR174626,37.9753,141.3157,1.0,1.0,0
DRR174627,38.032,141.085,1.0,1.0,0
DRR174628,38.032,141.0833,1.0,1.0,0
DRR174629,38.032,141.0833,5.0,5.0,0
DRR174630,38.032,141.0833,2.0,2.0,0
DRR174631,38.032,141.0833,2.0,2.0,0
DRR174632,38.0323,141.085,1.0,1.0,0
DRR174633,38.032,141.0833,1.0,1.0,0
DRR174634,38.032,141.0817,1.0,1.0,0
DRR174635,38.031,141.0817,1.0,1.0,0
DRR174636,38.0287,141.0864,1.0,1.0,0
DRR196215,34.62,135.03,,,0
DRR196216,34.62,135.03,,,0
DRR196217,34.62,135.03,,,0
DRR196218,34.62,135.03,,,0
DRR196219,34.62,135.03,,,0
DRR198521,35.6306,139.7754,,,0
DRR198522,35.6306,139.7754,,,0
DRR198523,35.6306,139.7754,,,0
DRR198524,35.6306,139.7754,,,0
DRR201523,30.8079,131.0246,6.7,6.7,1
DRR201524,30.6659,130.9389,8.9,8.9,1
DRR201525,30.2727,130.4132,9.5,9.5,1
DRR201526,26.1222,127.772,10.0,10.0,1
DRR201527,26.4885,128.0111,7.0,7.0,1
DRR201528,26.7076,128.0319,9.4,9.4,1
DRR201529,24.2465,123.8993,10.5,10.5,1
DRR201530,26.1523,127.636,12.8,12.8,1
DRR201531,24.4811,123.8033,10.1,10.1,1
DRR201532,24.3316,123.7458,8.9,8.9,1
DRR216660,27.79085,126.89667,986.0,986.0,0
DRR216661,27.79085,126.89667,986.0,986.0,0
DRR226085,1.2506,163.2478,0.0,0.0,0
DRR226086,1.2506,163.2478,0.3,0.3,0
DRR226087,11.9977,153.9986,0.01,0.01,0
DRR226088,11.9977,153.9986,0.2,0.2,0
DRR226089,1.2506,163.2478,0.3,0.3,0
DRR226090,11.9977,153.9986,0.01,0.01,0
DRR226091,11.9977,153.9986,0.2,0.2,0
DRR232495,39.06337,141.73457,1.0,1.0,0
DRR232496,39.06337,141.73457,1.0,1.0,0
DRR232497,39.06337,141.73457,1.0,1.0,0
DRR232498,39.06337,141.73457,1.0,1.0,0
DRR232499,39.06337,141.73457,1.0,1.0,0
DRR232500,39.06337,141.73457,1.0,1.0,0
DRR232501,39.06337,141.73457,1.0,1.0,0
DRR232502,39.06337,141.73457,1.0,1.0,0
DRR232503,39.06337,141.73457,1.0,1.0,0
DRR232504,39.06337,141.73457,1.0,1.0,0
DRR232505,39.06337,141.73457,1.0,1.0,0
DRR232506,39.06337,141.73457,1.0,1.0,0
DRR232507,39.06337,141.73457,8.0,8.0,0
DRR232508,39.06337,141.73457,8.0,8.0,0
DRR232509,39.06337,141.73457,8.0,8.0,0
DRR232510,39.06337,141.73457,8.0,8.0,0
DRR232511,39.06337,141.73457,8.0,8.0,0
DRR232512,39.06337,141.73457,8.0,8.0,0
DRR232513,39.06337,141.73457,8.0,8.0,0
DRR232514,39.06337,141.73457,8.0,8.0,0
DRR232515,39.06337,141.73457,8.0,8.0,0
DRR232516,39.06337,141.73457,8.0,8.0,0
DRR232517,39.06337,141.73457,8.0,8.0,0
DRR232518,39.06337,141.73457,8.0,8.0,0
DRR232519,39.044612,141.73245,1.0,1.0,0
DRR232520,39.044612,141.73245,1.0,1.0,0
DRR232521,39.044612,141.73245,1.0,1.0,0
DRR232522,39.044612,141.73245,1.0,1.0,0
DRR232523,39.044612,141.73245,1.0,1.0,0
DRR232524,39.044612,141.73245,1.0,1.0,0
DRR232525,39.044612,141.73245,1.0,1.0,0
DRR232526,39.044612,141.73245,1.0,1.0,0
DRR232527,39.044612,141.73245,1.0,1.0,0
DRR232528,39.044612,141.73245,1.0,1.0,0
DRR232529,39.044612,141.73245,1.0,1.0,0
DRR232530,39.044612,141.73245,1.0,1.0,0
DRR232531,39.044612,141.73245,10.0,10.0,0
DRR232532,39.044612,141.73245,10.0,10.0,0
DRR232533,39.044612,141.73245,10.0,10.0,0
DRR232534,39.044612,141.73245,10.0,10.0,0
DRR232535,39.044612,141.73245,10.0,10.0,0
DRR232536,39.044612,141.73245,10.0,10.0,0
DRR232537,39.044612,141.73245,10.0,10.0,0
DRR232538,39.044612,141.73245,10.0,10.0,0
DRR232539,39.044612,141.73245,10.0,10.0,0
DRR232540,39.044612,141.73245,10.0,10.0,0
DRR232541,39.044612,141.73245,10.0,10.0,0
DRR232542,39.044612,141.73245,10.0,10.0,0
DRR232543,39.01903,141.7282,1.0,1.0,0
DRR232544,39.01903,141.7282,1.0,1.0,0
DRR232545,39.01903,141.7282,1.0,1.0,0
DRR232546,39.01903,141.7282,1.0,1.0,0
DRR232547,39.01903,141.7282,1.0,1.0,0
DRR232548,39.01903,141.7282,1.0,1.0,0
DRR232549,39.01903,141.7282,1.0,1.0,0
DRR232550,39.01903,141.7282,1.0,1.0,0
DRR232551,39.01903,141.7282,1.0,1.0,0
DRR232552,39.01903,141.7282,1.0,1.0,0
DRR232553,39.01903,141.7282,1.0,1.0,0
DRR232554,39.01903,141.7282,1.0,1.0,0
DRR232555,39.01903,141.7282,10.0,10.0,0
DRR232556,39.01903,141.7282,10.0,10.0,0
DRR232558,39.01903,141.7282,10.0,10.0,0
DRR232559,39.01903,141.7282,10.0,10.0,0
DRR232560,39.01903,141.7282,10.0,10.0,0
DRR232561,39.01903,141.7282,10.0,10.0,0
DRR232562,39.01903,141.7282,10.0,10.0,0
DRR232563,39.01903,141.7282,10.0,10.0,0
DRR232564,39.01903,141.7282,10.0,10.0,0
DRR232565,39.01903,141.7282,10.0,10.0,0
DRR232566,39.01903,141.7282,10.0,10.0,0
DRR232707,39.06337,141.73457,1.0,1.0,0
DRR232708,39.06337,141.73457,1.0,1.0,0
DRR232709,39.06337,141.73457,1.0,1.0,0
DRR232710,39.06337,141.73457,1.0,1.0,0
DRR232711,39.06337,141.73457,1.0,1.0,0
DRR232712,39.06337,141.73457,1.0,1.0,0
DRR232713,39.06337,141.73457,1.0,1.0,0
DRR232714,39.06337,141.73457,1.0,1.0,0
DRR232715,39.06337,141.73457,1.0,1.0,0
DRR232716,39.06337,141.73457,1.0,1.0,0
DRR232717,39.06337,141.73457,1.0,1.0,0
DRR232718,39.06337,141.73457,8.0,8.0,0
DRR232719,39.06337,141.73457,8.0,8.0,0
DRR232720,39.06337,141.73457,8.0,8.0,0
DRR232721,39.06337,141.73457,8.0,8.0,0
DRR232722,39.06337,141.73457,8.0,8.0,0
DRR232723,39.06337,141.73457,8.0,8.0,0
DRR232724,39.06337,141.73457,8.0,8.0,0
DRR232725,39.06337,141.73457,8.0,8.0,0
DRR232726,39.06337,141.73457,8.0,8.0,0
DRR232727,39.06337,141.73457,8.0,8.0,0
DRR232728,39.06337,141.73457,8.0,8.0,0
DRR232729,39.06337,141.73457,8.0,8.0,0
DRR232730,39.044612,141.73245,1.0,1.0,0
DRR232731,39.044612,141.73245,1.0,1.0,0
DRR232732,39.044612,141.73245,1.0,1.0,0
DRR232733,39.044612,141.73245,1.0,1.0,0
DRR232734,39.044612,141.73245,1.0,1.0,0
DRR232735,39.044612,141.73245,1.0,1.0,0
DRR232736,39.044612,141.73245,1.0,1.0,0
DRR232738,39.044612,141.73245,1.0,1.0,0
DRR232739,39.044612,141.73245,1.0,1.0,0
DRR232740,39.044612,141.73245,1.0,1.0,0
DRR232741,39.044612,141.73245,10.0,10.0,0
DRR232742,39.044612,141.73245,10.0,10.0,0
DRR232743,39.044612,141.73245,10.0,10.0,0
DRR232744,39.044612,141.73245,10.0,10.0,0
DRR232745,39.044612,141.73245,10.0,10.0,0
DRR232746,39.044612,141.73245,10.0,10.0,0
DRR232747,39.044612,141.73245,10.0,10.0,0
DRR232748,39.044612,141.73245,10.0,10.0,0
DRR232749,39.044612,141.73245,10.0,10.0,0
DRR232750,39.044612,141.73245,10.0,10.0,0
DRR232751,39.044612,141.73245,10.0,10.0,0
DRR232752,39.044612,141.73245,10.0,10.0,0
DRR232753,39.01903,141.7282,1.0,1.0,0
DRR232754,39.01903,141.7282,1.0,1.0,0
DRR232756,39.01903,141.7282,1.0,1.0,0
DRR232757,39.01903,141.7282,1.0,1.0,0
DRR232758,39.01903,141.7282,1.0,1.0,0
DRR232759,39.01903,141.7282,1.0,1.0,0
DRR232760,39.01903,141.7282,1.0,1.0,0
DRR232761,39.01903,141.7282,1.0,1.0,0
DRR232762,39.01903,141.7282,1.0,1.0,0
DRR232763,39.01903,141.7282,1.0,1.0,0
DRR232764,39.01903,141.7282,10.0,10.0,0
DRR232765,39.01903,141.7282,10.0,10.0,0
DRR232766,39.01903,141.7282,10.0,10.0,0
DRR232767,39.01903,141.7282,10.0,10.0,0
DRR232768,39.01903,141.7282,10.0,10.0,0
DRR232769,39.01903,141.7282,10.0,10.0,0
DRR232770,39.01903,141.7282,10.0,10.0,0
DRR232771,39.01903,141.7282,10.0,10.0,0
DRR232772,39.01903,141.7282,10.0,10.0,0
DRR232773,39.01903,141.7282,10.0,10.0,0
DRR232774,39.01903,141.7282,10.0,10.0,0
DRR232775,39.01903,141.7282,10.0,10.0,0
DRR233954,39.06337,141.73457,1.0,1.0,0
DRR233955,39.06337,141.73457,1.0,1.0,0
DRR233956,39.06337,141.73457,1.0,1.0,0
DRR233957,39.06337,141.73457,1.0,1.0,0
DRR233958,39.06337,141.73457,1.0,1.0,0
DRR233959,39.06337,141.73457,1.0,1.0,0
DRR233960,39.06337,141.73457,1.0,1.0,0
DRR233961,39.06337,141.73457,1.0,1.0,0
DRR233962,39.06337,141.73457,1.0,1.0,0
DRR233963,39.06337,141.73457,1.0,1.0,0
DRR233964,39.06337,141.73457,1.0,1.0,0
DRR233965,39.06337,141.73457,1.0,1.0,0
DRR233966,39.06337,141.73457,8.0,8.0,0
DRR233967,39.06337,141.73457,8.0,8.0,0
DRR233968,39.06337,141.73457,8.0,8.0,0
DRR233969,39.06337,141.73457,8.0,8.0,0
DRR233970,39.06337,141.73457,8.0,8.0,0
DRR233971,39.06337,141.73457,8.0,8.0,0
DRR233972,39.06337,141.73457,8.0,8.0,0
DRR233973,39.06337,141.73457,8.0,8.0,0
DRR233974,39.06337,141.73457,8.0,8.0,0
DRR233975,39.06337,141.73457,8.0,8.0,0
DRR233976,39.06337,141.73457,8.0,8.0,0
DRR233977,39.06337,141.73457,8.0,8.0,0
DRR233978,39.044612,141.73245,1.0,1.0,0
DRR233979,39.044612,141.73245,1.0,1.0,0
DRR233980,39.044612,141.73245,1.0,1.0,0
DRR233981,39.044612,141.73245,1.0,1.0,0
DRR233982,39.044612,141.73245,1.0,1.0,0
DRR233983,39.044612,141.73245,1.0,1.0,0
DRR233984,39.044612,141.73245,1.0,1.0,0
DRR233985,39.044612,141.73245,1.0,1.0,0
DRR233986,39.044612,141.73245,1.0,1.0,0
DRR233987,39.044612,141.73245,1.0,1.0,0
DRR233988,39.044612,141.73245,1.0,1.0,0
DRR233989,39.044612,141.73245,1.0,1.0,0
DRR233990,39.044612,141.73245,10.0,10.0,0
DRR233991,39.044612,141.73245,10.0,10.0,0
DRR233992,39.044612,141.73245,10.0,10.0,0
DRR233993,39.044612,141.73245,10.0,10.0,0
DRR233994,39.044612,141.73245,10.0,10.0,0
DRR233995,39.044612,141.73245,10.0,10.0,0
DRR233996,39.044612,141.73245,10.0,10.0,0
DRR233997,39.044612,141.73245,10.0,10.0,0
DRR233998,39.044612,141.73245,10.0,10.0,0
DRR233999,39.044612,141.73245,10.0,10.0,0
DRR234000,39.044612,141.73245,10.0,10.0,0
DRR234001,39.044612,141.73245,10.0,10.0,0
DRR234002,39.01903,141.7282,1.0,1.0,0
DRR234003,39.01903,141.7282,1.0,1.0,0
DRR234004,39.01903,141.7282,1.0,1.0,0
DRR234005,39.01903,141.7282,1.0,1.0,0
DRR234006,39.01903,141.7282,1.0,1.0,0
DRR234007,39.01903,141.7282,1.0,1.0,0
DRR234008,39.01903,141.7282,1.0,1.0,0
DRR234009,39.01903,141.7282,1.0,1.0,0
DRR234010,39.01903,141.7282,1.0,1.0,0
DRR234011,39.01903,141.7282,1.0,1.0,0
DRR234012,39.01903,141.7282,1.0,1.0,0
DRR234013,39.01903,141.7282,1.0,1.0,0
DRR234014,39.01903,141.7282,10.0,10.0,0
DRR234015,39.01903,141.7282,10.0,10.0,0
DRR234016,39.01903,141.7282,10.0,10.0,0
DRR234017,39.01903,141.7282,10.0,10.0,0
DRR234019,39.01903,141.7282,10.0,10.0,0
DRR234020,39.01903,141.7282,10.0,10.0,0
DRR234021,39.01903,141.7282,10.0,10.0,0
DRR234022,39.01903,141.7282,10.0,10.0,0
DRR234023,39.01903,141.7282,10.0,10.0,0
DRR234024,39.01903,141.7282,10.0,10.0,0
DRR234025,39.01903,141.7282,10.0,10.0,0
DRR234026,39.06337,141.73457,1.0,1.0,0
DRR234027,39.06337,141.73457,1.0,1.0,0
DRR234028,39.06337,141.73457,1.0,1.0,0
DRR234029,39.06337,141.73457,1.0,1.0,0
DRR234030,39.06337,141.73457,1.0,1.0,0
DRR234031,39.06337,141.73457,1.0,1.0,0
DRR234032,39.06337,141.73457,1.0,1.0,0
DRR234033,39.06337,141.73457,1.0,1.0,0
DRR234034,39.06337,141.73457,1.0,1.0,0
DRR234035,39.06337,141.73457,1.0,1.0,0
DRR234036,39.06337,141.73457,1.0,1.0,0
DRR234037,39.06337,141.73457,1.0,1.0,0
DRR234038,39.06337,141.73457,8.0,8.0,0
DRR234039,39.06337,141.73457,8.0,8.0,0
DRR234040,39.06337,141.73457,8.0,8.0,0
DRR234041,39.06337,141.73457,8.0,8.0,0
DRR234042,39.06337,141.73457,8.0,8.0,0
DRR234043,39.06337,141.73457,8.0,8.0,0
DRR234044,39.06337,141.73457,8.0,8.0,0
DRR234045,39.06337,141.73457,8.0,8.0,0
DRR234046,39.06337,141.73457,8.0,8.0,0
DRR234047,39.06337,141.73457,8.0,8.0,0
DRR234048,39.06337,141.73457,8.0,8.0,0
DRR234049,39.06337,141.73457,8.0,8.0,0
DRR234050,39.044612,141.73245,1.0,1.0,0
DRR234051,39.044612,141.73245,1.0,1.0,0
DRR234052,39.044612,141.73245,1.0,1.0,0
DRR234053,39.044612,141.73245,1.0,1.0,0
DRR234054,39.044612,141.73245,1.0,1.0,0
DRR234055,39.044612,141.73245,1.0,1.0,0
DRR234056,39.044612,141.73245,1.0,1.0,0
DRR234057,39.044612,141.73245,1.0,1.0,0
DRR234058,39.044612,141.73245,1.0,1.0,0
DRR234059,39.044612,141.73245,1.0,1.0,0
DRR234061,39.044612,141.73245,1.0,1.0,0
DRR234062,39.044612,141.73245,10.0,10.0,0
DRR234063,39.044612,141.73245,10.0,10.0,0
DRR234064,39.044612,141.73245,10.0,10.0,0
DRR234065,39.044612,141.73245,10.0,10.0,0
DRR234066,39.044612,141.73245,10.0,10.0,0
DRR234067,39.044612,141.73245,10.0,10.0,0
DRR234068,39.044612,141.73245,10.0,10.0,0
DRR234069,39.044612,141.73245,10.0,10.0,0
DRR234070,39.044612,141.73245,10.0,10.0,0
DRR234071,39.044612,141.73245,10.0,10.0,0
DRR234072,39.044612,141.73245,10.0,10.0,0
DRR234073,39.044612,141.73245,10.0,10.0,0
DRR234074,39.01903,141.7282,1.0,1.0,0
DRR234075,39.01903,141.7282,1.0,1.0,0
DRR234076,39.01903,141.7282,1.0,1.0,0
DRR234077,39.01903,141.7282,1.0,1.0,0
DRR234078,39.01903,141.7282,1.0,1.0,0
DRR234079,39.01903,141.7282,1.0,1.0,0
DRR234080,39.01903,141.7282,1.0,1.0,0
DRR234081,39.01903,141.7282,1.0,1.0,0
DRR234082,39.01903,141.7282,1.0,1.0,0
DRR234083,39.01903,141.7282,1.0,1.0,0
DRR234084,39.01903,141.7282,1.0,1.0,0
DRR234085,39.01903,141.7282,1.0,1.0,0
DRR234086,39.01903,141.7282,10.0,10.0,0
DRR234087,39.01903,141.7282,10.0,10.0,0
DRR234088,39.01903,141.7282,10.0,10.0,0
DRR234089,39.01903,141.7282,10.0,10.0,0
DRR234090,39.01903,141.7282,10.0,10.0,0
DRR234091,39.01903,141.7282,10.0,10.0,0
DRR234092,39.01903,141.7282,10.0,10.0,0
DRR234093,39.01903,141.7282,10.0,10.0,0
DRR234094,39.01903,141.7282,10.0,10.0,0
DRR234095,39.01903,141.7282,10.0,10.0,0
DRR234096,39.01903,141.7282,10.0,10.0,0
DRR234097,39.01903,141.7282,10.0,10.0,0
DRR267102,34.2607,142.0203,5.0,5.0,0
DRR267104,34.2607,142.0203,5.0,5.0,0
DRR267105,34.2607,142.0203,200.0,200.0,0
DRR267107,34.3317,141.4143,90.0,90.0,0
DRR267108,34.3317,141.4143,90.0,90.0,0
DRR267109,34.3317,141.4143,300.0,300.0,0
DRR267110,34.3317,141.4143,300.0,300.0,0
DRR270513,34.3,135.1,5.0,5.0,0
DRR270514,34.3,135.1,5.0,5.0,0
DRR270515,34.3,135.1,5.0,5.0,0
DRR270516,34.3,135.1,5.0,5.0,0
DRR270517,34.3,135.1,5.0,5.0,0
DRR270518,34.3,135.1,5.0,5.0,0
DRR270519,34.3,135.1,5.0,5.0,0
DRR270520,34.3,135.1,5.0,5.0,0
DRR270521,34.3,135.1,5.0,5.0,0
DRR270522,34.3,135.1,5.0,5.0,0
DRR270523,34.3,135.1,5.0,5.0,0
DRR270524,34.3,135.1,5.0,5.0,0
DRR270525,34.3,135.1,5.0,5.0,0
DRR270526,34.3,135.1,5.0,5.0,0
DRR270527,34.3,135.1,5.0,5.0,0
DRR270528,34.3,135.1,5.0,5.0,0
DRR270529,34.3,135.1,5.0,5.0,0
DRR296188,42.8,144.3,0.0,0.0,0
DRR296189,42.8,144.3,30.0,30.0,0
DRR296191,42.7,144.4,0.0,0.0,0
DRR296192,42.7,144.4,18.0,18.0,0
DRR296193,42.7,144.4,100.0,100.0,0
DRR296194,42.7,144.4,200.0,200.0,0
DRR296196,42.6,144.5,20.0,20.0,0
DRR296197,42.6,144.5,100.0,100.0,0
DRR296198,42.6,144.5,200.0,200.0,0
DRR296199,42.6,144.5,438.0,438.0,0
DRR296200,42.6,144.3,100.0,100.0,0
DRR296201,42.6,144.3,200.0,200.0,0
DRR296202,42.6,144.3,431.0,431.0,0
DRR296203,42.5,144.6,100.0,100.0,0
DRR296204,42.5,144.6,200.0,200.0,0
DRR296205,42.5,144.6,436.0,436.0,0
DRR314055,38.647457,141.446766,,,0
DRR314056,30.7811,130.2775,,,0
DRR315522,26.49,127.83,,,0
DRR315523,26.49,127.83,,,0
DRR315524,26.49,127.83,,,0
DRR315525,26.49,127.83,,,0
DRR315526,26.51,127.86,,,0
DRR315527,26.51,127.86,,,0
DRR315528,26.51,127.86,,,0
DRR315529,26.51,127.86,,,0
DRR315530,26.51,127.85,,,0
DRR315531,26.51,127.85,,,0
DRR315532,26.51,127.85,,,0
DRR315533,26.51,127.85,,,0
DRR354676,27.7916,126.8967,0.0,0.0,0
DRR354677,27.7916,126.8967,0.0,0.0,0
DRR361651,33.8633,134.94,0.0,0.0,0
DRR361652,34.1133,134.9433,0.0,0.0,0
DRR361653,34.2417,134.9833,0.0,0.0,0
DRR361654,34.4992,135.1789,0.0,0.0,0
DRR378781,33.8332,135.1774,0.0,0.0,0
DRR380362,34.2,134.9,20.0,20.0,0
DRR380363,34.2,134.9,50.0,50.0,0
DRR380365,34.2,134.9,30.0,30.0,0
DRR380366,34.0,134.9,10.0,10.0,0
DRR380367,34.0,134.9,50.0,50.0,0
DRR380368,34.0,134.9,65.0,65.0,0
DRR380369,34.0,134.9,18.0,18.0,0
DRR380370,33.9,134.9,10.0,10.0,0
DRR380371,33.9,134.9,50.0,50.0,0
DRR380372,33.9,134.9,70.0,70.0,0
DRR380373,33.9,134.9,42.0,42.0,0
DRR380374,34.4,135.1,0.0,0.0,0
DRR380375,34.4,135.1,15.0,15.0,0
DRR380376,34.4,135.1,30.0,30.0,0
DRR380377,34.5,135.2,0.0,0.0,0
DRR380378,34.5,135.2,10.0,10.0,0
DRR380379,34.5,135.2,30.0,30.0,0
DRR380382,34.6,135.3,18.0,18.0,0
DRR380383,34.7,135.3,0.0,0.0,0
DRR380384,34.7,135.3,5.0,5.0,0
DRR380385,34.7,135.3,10.0,10.0,0
DRR380386,33.3,132.1,0.0,0.0,0
DRR380387,33.3,132.1,20.0,20.0,0
DRR380389,33.3,132.1,100.0,100.0,0
DRR380390,33.3,132.1,15.0,15.0,0
DRR380391,33.1,132.2,0.0,0.0,0
DRR380392,33.1,132.2,20.0,20.0,0
DRR380393,33.1,132.2,50.0,50.0,0
DRR380394,33.1,132.2,80.0,80.0,0
DRR380395,33.1,132.2,15.0,15.0,0
DRR380396,33.0,132.3,0.0,0.0,0
